id	paper	permanent_id	sample_type	latitude	longitude	continent	year_of_sampling_from	year_of_sampling_to	Biome	primers	MAT	MAP	pH	SOC	ITS_total	manipulated	abundances
47775	20	GF05028512S	soil	51.655	4.458	Europe	2017	2017	cropland	fITS9/ITS4	10.5	806	7.3	2.6	6459	0	1
47786	439	GF04003436S	soil	39.55	115.9	Asia	2017	2017	cropland	ITS5/ITS2	13	513	8.1	0.8	74239	0	1
47793	489	GF03009572S	topsoil	30.32	120.19	Asia	2015	2015	cropland	ITS3/ITS4	17.5	1353	6.9	13.9	48823	0	22
47804	819	GF01004958S	rhizosphere soil	34.8888	113.394	Asia	2015	2015	cropland	ITS3/ITS4	15	585	8.1	6	50450	0	3
47809	589	GF03001278S	rhizosphere soil	52.1685	-106.536	North America	2014	2014	grassland	ITS1F/ITS2	2.7	369	7.1	4.7	21080	0	1
47810	1	GF05031669S	soil	38.8211	22.5233	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	17	476	7.7	3.5	3018	0	3
47811	181	GF05014412S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	61166	0	5
47812	99	GF05021959S	air	46.34	-63.17	North America	2010	2010	cropland	ITS5/ITS4	5.7	1196	4.9	16.3	51087	0	4
47851	741	GF01009717S	soil	20.1368	-155.852	North America	2015	2015	grassland	ITS1F/ITS2	22.5	765	6.9	3.5	21041	0	3
47867	339	GF04020290S	soil	31.8688	119.184	Asia	2015	2015	cropland	gITS7/ITS4	16.2	1012	6.9	13.9	29861	0	1
47876	819	GF01004943S	rhizosphere soil	36.6186	119.938	Asia	2015	2015	cropland	ITS3/ITS4	13.1	686	7.3	6.7	46724	0	27
47907	641	GF02000503S	soil	-35.3582	144.615	Australia	2003	2015	forest	fITS7/ITS4	16.5	387	6.8	3.2	44759	0	1
47908	641	GF02000434S	soil	-35.3443	144.525	Australia	2003	2015	forest	fITS7/ITS4	16.5	380	7	1.7	41194	0	1
47983	345	GF04019952S	soil	33.3628	114.19	Asia	2014	2014	cropland	ITS3/ITS4	15.7	857	7.8	5.7	76467	0	6
48043	489	GF03009579S	topsoil	24.22	116.14	Asia	2015	2015	cropland	ITS3/ITS4	21.5	1322	5.5	2	38812	0	2
48075	80	GF05023391S	shoot	35.665	-78.512	North America	2018	2018	grassland	5.8S_FUN/ITS4_FUN	16	1254	5.1	10.8	45264	0	4
48093	697	GF01013850S	soil	37.8833	114.683	Asia	2016	2016	cropland	ITS3/ITS4	14.4	531	8.2	5.6	33757	0	3
48099	298	GF05003000S	shoot	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	7503	0	1
48136	439	GF04003238S	soil	48.14	126.99	Asia	2017	2017	cropland	ITS5/ITS2	1.9	523	6.1	7.6	60066	0	4
48181	345	GF04019993S	soil	37.8346	114.829	Asia	2015	2015	cropland	ITS3/ITS4	14.4	521	8.3	4.7	52365	0	10
48182	819	GF01004975S	soil	37.8346	114.829	Asia	2015	2015	cropland	ITS3/ITS4	14.4	521	8.3	4.7	52365	0	10
48201	86	GF05022619S	soil	36.7167	103.55	Asia	2011	2011	cropland	ITS5/ITS2	5.7	297	8.2	0	11173	0	17
48207	606	GF02006775S	soil	38.65	105.77	Asia	2016	2016	grassland	ITS5/ITS2	9.22	218	8.3	0	45535	0	6
48211	645	GF01019782S	shoot	19.6993	-155.27	North America	2009	2009	forest	ITS1F/ITS2	17.8	3125	5	33.9	1733	0	1
48238	262	GF05006273S	soil	37.8154	-25.2508	Europe	2017	2017	grassland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	13.5	1330	5.8	21.2	38596	0	6
48256	362	GF04018685S	root	33.7428	-117.705	North America	2015	2015	shrubland	5.8S_Fun/ITS4_Fun	17.7	367	6.7	3.3	35111	0	316
48275	489	GF03009571S	rhizosphere soil	34.28	117.3	Asia	2015	2015	cropland	ITS3/ITS4	14.7	860	7.7	12.3	41859	0	6
48304	339	GF04020248S	soil	30.3616	113.107	Asia	2015	2015	cropland	gITS7/ITS4	17.4	1172	7.2	8.6	18897	0	85
48381	316	GF05001449S	soil	33.2167	116.583	Asia	2015	2015	cropland	ITS5/ITS2	15.5	871	8	5.9	29274	0	1
48387	731	GF01011377S	soil	52.0422	6.02083	Europe	2013	2013	grassland	fITS9/ITS4	9.7	854	4.3	20.6	2904	0	1
48400	298	GF05002982S	soil	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	9220	0	12
48413	439	GF04003442S	soil	30.86	106.12	Asia	2017	2017	cropland	ITS5/ITS2	18.1	945	7	11.9	82160	0	41
48416	339	GF04020331S	soil	32.0549	117.575	Asia	2015	2015	cropland	gITS7/ITS4	15.9	1015	6.8	8.2	8407	0	11
48417	339	GF04020314S	soil	30.0203	114.632	Asia	2015	2015	cropland	gITS7/ITS4	17.6	1230	6.5	13.5	4866	0	2
48444	807	GF01005753S	soil	53.3375	-3.42206	Europe	2013	2014	grassland	ITS5/5.8S_fungi	10.2	840	6.6	14.2	44244	0	10
48505	1	GF05031441S	soil	51.8169	9.11537	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	9.2	810	6.8	10.4	4947	0	4
48576	819	GF01004959S	soil	36.2843	115.036	Asia	2015	2015	cropland	ITS3/ITS4	14.7	530	8.1	4.9	31556	0	13
48577	345	GF04019990S	soil	36.2843	115.036	Asia	2015	2015	cropland	ITS3/ITS4	14.7	530	8.1	4.9	31556	0	13
48607	568	GF03004498S	air	39.88	116.48	Asia	2014	2014	anthropogenic	ITS5/ITS2	12.6	609	8	3.5	46807	0	4
48643	493	GF03009435S	soil	35.67	107.55	Asia	2017	2017	grassland	ITS5/ITS2	10.3	496	7.9	5.1	45863	0	1
48731	312	GF05001501V	soil	-28.26	31.94	Africa	2016	2016	woodland	ITS9MUNngs/ITS4ngsUni	NA	NA	6	2	7540	0	4
48787	489	GF03009553S	topsoil	30.67	108.24	Asia	2015	2015	cropland	ITS3/ITS4	17.7	1236	6.6	12.1	28432	0	8
48789	807	GF01005755S	soil	51.5575	-3.22748	Europe	2013	2014	grassland	ITS5/5.8S_fungi	9.4	1412	5.1	18.5	98400	0	8
48826	231	GF05010497S	root	53.8689	-1.32606	Europe	2016	2016	cropland	ITS1F/ITS4 then gITS7/ITS4	9.6	631	6.5	13	35053	0	13
48888	819	GF01004960S	soil	37.0036	117.629	Asia	2015	2015	cropland	ITS3/ITS4	13.6	648	7.7	5.5	21875	0	20
48889	345	GF04019991S	soil	37.0036	117.629	Asia	2015	2015	cropland	ITS3/ITS4	13.6	648	7.7	5.5	21875	0	20
48920	216	GF05011671S	topsoil	26.5336	114.191	Asia	2014	2014	forest	ITS5/ITS2	16.6	1385	5.6	9.7	57918	0	2
48937	122	GF05019557S	rhizosphere soil	24.26	118.05	Asia	2018	2018	forest	ITS5/ITS2	22.1	1142	6.1	8.9	62812	0	1
48964	819	GF01004951S	rhizosphere soil	33.2935	115.507	Asia	2015	2015	cropland	ITS3/ITS4	15.6	849	8.1	7.2	57233	0	483
49058	256	GF05007237S	root + rhizosphere soil	44.19	-96.46	North America	2016	2016	cropland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	6.9	632	6.5	7.1	12641	0	13
49068	339	GF04020263S	soil	30.8989	116.971	Asia	2015	2015	cropland	gITS7/ITS4	17	1239	6.3	14.5	2621	0	4
49098	20	GF05028607S	soil	51.759	4.291	Europe	2017	2017	cropland	fITS9/ITS4	10.5	812	7	15.9	12739	0	6
49127	80	GF05023309S	shoot	35.549	-80.651	North America	2018	2018	grassland	5.8S_FUN/ITS4_FUN	15.4	1115	5.6	6.5	28786	0	3
49226	80	GF05023304S	root	35.553	-80.653	North America	2018	2018	grassland	5.8S_FUN/ITS4_FUN	15.4	1121	5.6	6.5	30626	0	1932
49236	439	GF04003367S	soil	47.14	123.83	Asia	2017	2017	cropland	ITS5/ITS2	4.1	415	8.1	4.6	63938	0	2
49273	20	GF05028652S	soil	52.343	6.186	Europe	2017	2017	cropland	fITS9/ITS4	10	810	5.4	15.2	12795	0	3
49282	323	GF05000745S	rhizosphere soil	29.06	121.68	Asia	2016	2016	grassland	ITS3/ITS4	18	1509	NA	NA	15255	0	3
49533	50	GF05026189S	soil	46.75	9.45	Europe	2012	2012	cropland	ITS3/ITS4	7.8	959	6.1	13.8	18471	0	12
49691	362	GF04018714S	root	33.7428	-117.705	North America	2015	2015	shrubland	5.8S_Fun/ITS4_Fun	17.7	367	6.7	3.3	13091	1	13
49694	1	GF05031373S	soil	45.0038	26.265	Europe	2018	2018	grassland	ITS9MUNngs/ITS4ngsUni	10.7	608	6.8	2.6	10336	0	4
49711	658	GF01019156S	soil	32.3806	82.0758	Asia	2011	2011	desert	ITS3/ITS4	-1.8	61	8.5	0	49343	0	9
49715	117	GF05019846S	soil	59.0837	25.6898	Europe	2019	2019	cropland	fITS7+fITS7o/ITS4	5.4	666	6.6	14.7	45146	0	2
49725	181	GF05014541S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	41840	0	23
49755	256	GF05007262S	root + rhizosphere soil	44.19	-96.46	North America	2016	2016	cropland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	6.9	632	6.5	7.1	14813	0	22
49758	1	GF05031440S	soil	49.7406	18.2456	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	9	879	6.2	11.3	3426	0	2
49790	312	GF05001646V	soil	-3.08	35.36	Africa	2018	2018	grassland	ITS9MUNngs/ITS4ngsUni	NA	NA	7.3	1.5	12456	0	3
49846	1	GF05031402S	soil	48.6839	13.1099	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	9.8	872	NA	NA	4923	0	2
49876	1	GF05032066S	soil	46.6199	2.35448	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	11.6	768	6.2	4	18138	0	10
49897	731	GF01011361S	soil	48.3842	13.3003	Europe	2014	2014	grassland	fITS9/ITS4	10	788	6.7	12.6	1964	0	1
49927	489	GF03009582S	topsoil	37.24	111.78	Asia	2015	2015	cropland	ITS3/ITS4	11.4	469	8.1	0.5	4880	0	1
49937	731	GF01011367S	soil	52.0422	6.02083	Europe	2013	2013	grassland	fITS9/ITS4	9.7	854	4.3	20.6	4252	0	3
49940	731	GF01011173S	root + rhizosphere soil	51.98	4.915	Europe	2014	2014	grassland	fITS9/ITS4	10.3	821	6.2	9.3	14422	0	4
49945	731	GF01011403S	root + rhizosphere soil	52.0586	5.74	Europe	2014	2014	grassland	fITS9/ITS4	10	852	4.7	17.1	14951	0	1
49949	362	GF04018713S	root	33.7428	-117.705	North America	2015	2015	shrubland	5.8S_Fun/ITS4_Fun	17.7	367	6.7	3.3	20666	1	11
50011	323	GF05000746S	rhizosphere soil	29.06	121.68	Asia	2016	2016	grassland	ITS3/ITS4	18	1509	NA	NA	18184	0	1
50023	270	GF05005409S	rhizosphere soil	32.8667	120.817	Asia	2018	2018	forest	ITS3/ITS4	15.3	1057	6.9	10.5	63317	1	3
50087	298	GF05002996S	soil	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	18187	0	13
50108	312	GF04016418S	soil	58.3611	26.665	Europe	2014	2014	grassland	ITS9MUNngs/ITS4ngsUni	5.6	644	6.6	11.7	6518	0	2
50115	719	GF01012312S	soil	56.5346	9.82068	Europe	2013	2013	cropland	ITS1F/58A2R	8.3	618	6	12.2	3607	0	3
50179	194	GF05013117S	soil	52.085	-111.564	North America	2018	2018	grassland	ITS9MUNngs/ITS4ngsUni	3	402	6.8	7.9	20789	0	1
50190	1	GF05031680S	soil	49.263	-0.68841	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	11.3	853	6.3	4.3	7834	0	4
50228	1	GF05032025S	soil	42.9797	-8.81542	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	13.2	1661	5.4	6.1	13826	0	59
50301	439	GF04003428S	soil	32.23	106.38	Asia	2017	2017	cropland	ITS5/ITS2	14.8	1162	6.5	12.7	77181	0	10
50409	1	GF05031759S	soil	50.2107	16.5799	Europe	2018	2018	grassland	ITS9MUNngs/ITS4ngsUni	6	875	4.6	19	3583	0	2
50480	299	GF05002547S	soil	48.3042	-0.009447	Europe	2017	2017	cropland	ITS1F/ITS2	11.4	696	6.2	2.5	6901	0	2
50489	1	GF05031655S	soil	37.6243	-7.51748	Europe	2018	2018	grassland	ITS9MUNngs/ITS4ngsUni	17.8	512	7.3	0.9	5576	0	4
50500	1	GF05031922S	soil	47.9706	-2.9119	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	11.7	844	6.3	3.9	10944	0	1
50539	807	GF01005764S	soil	52.8102	-3.70758	Europe	2013	2014	shrubland	ITS5/5.8S_fungi	7.7	1953	4.9	30.2	36614	0	36
50559	719	GF01012311S	soil	56.4509	9.74223	Europe	2013	2013	cropland	ITS1F/58A2R	8.4	636	6.3	14.1	5209	0	4
50590	194	GF05012995S	soil	58.3608	26.6647	Europe	2014	2014	grassland	ITS9MUNngs/ITS4ngsUni	5.6	644	6.6	11.7	5607	0	2
50726	697	GF01013830S	soil	37.8833	114.683	Asia	2016	2016	cropland	ITS3/ITS4	14.4	531	8.2	5.6	35777	0	11
50728	697	GF01013852S	soil	37.8833	114.683	Asia	2016	2016	cropland	ITS3/ITS4	14.4	531	8.2	5.6	34944	0	1
50769	256	GF05007309S	root + rhizosphere soil	44.19	-96.46	North America	2017	2017	cropland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	6.9	632	6.5	7.1	5243	0	4
50783	339	GF04020301S	soil	30.1458	113.096	Asia	2015	2015	cropland	gITS7/ITS4	17.5	1217	6.9	12.5	35297	0	96
50815	819	GF01004942S	rhizosphere soil	35.0031	117.073	Asia	2015	2015	cropland	ITS3/ITS4	14.3	751	7.8	5.4	52135	0	57
50833	589	GF03001337S	rhizosphere soil	52.16	-106.53	North America	2014	2014	grassland	ITS1F/ITS2	2.7	368	7.1	3.1	22896	0	1
50843	339	GF04020284S	soil	30.3925	113.1	Asia	2015	2015	cropland	gITS7/ITS4	17.3	1170	7	9.1	15656	0	18
50987	666	GF01018215S	soil	36.1	120.41	Asia	2013	2013	cropland	ITS5/ITS4	13	771	7	11.5	16211	0	1
51002	592	GF03000866S	soil	58.2341	22.4411	Europe	2012	2012	forest	ITS9MUNngs/ITS4ngsUni	7	584	5.7	13.5	4456	0	1
51003	312	GF04016534S	soil	58.2341	22.4411	Europe	2012	2012	woodland	ITS9MUNngs/ITS4ngsUni	7	584	5.7	13.5	4968	0	1
51009	181	GF05014554S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	31215	0	6
51119	181	GF05014584S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	35146	0	2
51148	295	GF05003488S	water	34.9868	135.745	Asia	2017	2017	aquatic	ITS1F_KYO2/ITS2_KYO2	16.3	1352	6.3	17.3	56048	0	3
51170	1	GF05031452S	soil	46.3599	-0.12081	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	12.2	713	6.9	4.2	5144	0	2
51182	339	GF04020353S	soil	30.1456	113.096	Asia	2015	2015	cropland	gITS7/ITS4	17.5	1217	6.9	12.5	14109	0	9
51190	324	GF05000693S	soil	30.2938	-90.3373	North America	2017	2017	wetland	ITS1F/ITS2	20.1	1595	5.7	29.9	65322	0	4
51199	226	GF05011044S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	31628	0	35
51204	489	GF03009591S	topsoil	30.25	113	Asia	2015	2015	cropland	ITS3/ITS4	17.4	1184	6.9	14.1	29851	0	5
51214	323	GF05000724S	rhizosphere soil	29.06	121.68	Asia	2016	2016	grassland	ITS3/ITS4	18	1509	NA	NA	6685	0	2
51217	489	GF03009606S	rhizosphere soil	38.27	106.19	Asia	2015	2015	cropland	ITS3/ITS4	10.5	202	8.6	0.8	11366	0	7
51218	1	GF05031792S	soil	37.1391	-8.77525	Europe	2018	2018	grassland	ITS9MUNngs/ITS4ngsUni	17.2	684	7.2	6	5681	0	8
51223	489	GF03009578S	topsoil	26.22	116.82	Asia	2015	2015	cropland	ITS3/ITS4	19.6	1470	5.7	9.4	44739	0	6
51224	569	GF03004121S	root	44.2116	15.4906	Atlantic Ocean	2016	2016	aquatic	ITS9/ITS4	14.9	1016	NA	NA	13676	0	7
51267	784	GF01007151S	soil	34.5567	107.926	Asia	2016	2016	forest	ITS5/ITS2	12	785	7	14.5	13628	0	12
51373	20	GF05028620S	soil	52.413	5.437	Europe	2017	2017	cropland	fITS9/ITS4	10.1	826	7.1	8.4	5835	0	2
51375	20	GF05028552S	soil	52.391	5.473	Europe	2017	2017	cropland	fITS9/ITS4	10.1	827	6.9	10.4	5293	0	3
51400	123	GF05019308S	soil	50.7761	4.85562	Europe	2018	2018	grassland	ITS86F/ITS4	10.2	757	7	2.9	24032	0	8
51404	121	GF05019627S	soil	32.2333	116.617	Asia	2016	2016	cropland	ITS5/ITS2	16	978	7.3	6.4	30599	0	3
51405	316	GF05001497S	soil	33.2167	116.583	Asia	2015	2015	cropland	ITS5/ITS2	15.5	871	8	5.9	30599	0	3
51530	66	GF05024434S	soil	42.01	116.37	Asia	2016	2016	grassland	ITS1F/ITS2	3.3	363	8.1	0.6	45037	0	1
51623	109	GF05020459S	soil	52.7579	8.5475	Europe	2020	2020	cropland	fITS7/ITS4	9.5	745	5.8	15.5	13669	0	5
51655	489	GF03009585S	rhizosphere soil	41.16	121.16	Asia	2015	2015	cropland	ITS3/ITS4	10.2	536	8	6	31965	0	2
51656	697	GF01013854S	soil	37.8833	114.683	Asia	2016	2016	cropland	ITS3/ITS4	14.4	531	8.2	5.6	33243	0	9
51658	701	GF01013597S	soil	21.9082	101.285	Asia	2013	2013	forest	ITS86F/ITS4	22.5	1230	5.7	2.2	19610	0	1
51661	230	GF05010560S	soil	42.3089	-84.0569	North America	2016	2016	wetland	5.8S_Fun/ITS4_Fun	9.3	795	6	13.4	32215	0	3
51664	181	GF05014521S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	31920	0	4
51741	489	GF03009522S	topsoil	28.37	97.21	Asia	2015	2015	cropland	ITS3/ITS4	7.6	845	5.7	19.8	31027	0	102
51844	298	GF05002887S	root	42.4108	-85.3729	North America	2018	2018	cropland	ITS1F/ITS4	9.2	882	6.1	10.6	12839	0	2
51916	819	GF01004973S	rhizosphere soil	33.3731	114.225	Asia	2015	2015	cropland	ITS3/ITS4	15.7	853	7.9	9.4	47902	0	9
51929	1	GF05031352S	soil	46.5908	2.20129	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	11.6	802	7.3	5.1	9904	0	9
51933	1	GF05031460S	soil	46.5318	-1.12872	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	12.6	794	7.1	4	12309	0	6
51935	1	GF05031361S	soil	47.6539	26.342	Europe	2018	2018	grassland	ITS9MUNngs/ITS4ngsUni	8.9	610	6.6	3.2	10263	0	4
52020	181	GF05014403S	air	45.2487	8.69997	Europe	2016	2016	cropland	ITS1F_KYO2/ITS2	14	869	7	6.7	38640	0	8
52250	122	GF05019573S	rhizosphere soil	24.26	118.05	Asia	2018	2018	forest	ITS5/ITS2	22.1	1142	6.1	8.9	65587	0	3
52253	323	GF05000730S	rhizosphere soil	29.06	121.68	Asia	2016	2016	grassland	ITS3/ITS4	18	1509	NA	NA	15777	0	5
52258	80	GF05023367S	soil	35.373	-81.686	North America	2018	2018	grassland	5.8S_FUN/ITS4_FUN	15.2	1339	5.5	9.9	28701	0	1
52266	819	GF01004966S	rhizosphere soil	35.0668	117.074	Asia	2015	2015	cropland	ITS3/ITS4	14.3	752	7.8	5	46867	0	33
52276	20	GF05028560S	soil	52.418	5.439	Europe	2017	2017	cropland	fITS9/ITS4	10.1	826	7.3	11	7797	0	6
52277	770	GF01007923S	soil	43.3333	124.467	Asia	2012	2012	cropland	ITS1/ITS4	6.7	621	7.1	4.8	16102	0	2
52285	731	GF01011487S	soil	40.9372	21.1058	Europe	2014	2014	grassland	fITS9/ITS4	10.4	642	7	6.3	2164	0	1
52340	20	GF05028522S	soil	51.81	4.323	Europe	2017	2017	cropland	fITS9/ITS4	10.4	819	7.2	12.1	7263	0	1
52347	323	GF05000734S	rhizosphere soil	29.06	121.68	Asia	2016	2016	grassland	ITS3/ITS4	18	1509	NA	NA	11482	0	2
52352	819	GF01004980S	soil	36.9467	117.719	Asia	2015	2015	cropland	ITS3/ITS4	13.6	624	7.7	6	56074	0	16
52354	20	GF05028544S	soil	51.707	4.192	Europe	2017	2017	cropland	fITS9/ITS4	10.5	802	7.4	4.4	3332	0	16
52360	819	GF01004977S	rhizosphere soil	35.0052	117	Asia	2015	2015	cropland	ITS3/ITS4	14.4	754	7.7	4.9	51130	0	27
52362	838	GF01000675S	root	-16.4334	-67.4684	South America	2012	2014	forest	gITS7/ITS4	13.87	1325	5.8	3.5	19696	0	12
52374	345	GF04020005S	soil	37.0293	117.705	Asia	2015	2015	cropland	ITS3/ITS4	13.5	638	8	5.1	47653	0	34
52375	731	GF01011429S	root + rhizosphere soil	48.4378	13.3753	Europe	2014	2014	grassland	fITS9/ITS4	10	795	6.6	7.9	5010	0	2
52385	188	GF05013806S	soil	31.2251	121.401	Asia	2017	2017	anthropogenic	ITS3/ITS4	16.2	1135	7	15.9	21394	0	10
52397	245	GF05009850S	soil	34.2	-117.77	North America	2016	2016	grassland	5.8S_Fun/ITS4_Fun	15.5	582	6.4	4.5	2395	0	1
52423	489	GF03009565S	rhizosphere soil	36.11	111.51	Asia	2015	2015	cropland	ITS3/ITS4	13.5	455	8.3	2.8	4933	0	1
52452	489	GF03009589S	rhizosphere soil	37.45	105.64	Asia	2015	2015	cropland	ITS3/ITS4	10.7	196	8.3	0.5	2215	0	1
52462	345	GF04019996S	soil	35.0052	117	Asia	2014	2014	cropland	ITS3/ITS4	14.4	754	7.7	4.9	44503	0	6
52470	20	GF05028604S	soil	51.757	4.316	Europe	2017	2017	cropland	fITS9/ITS4	10.5	812	6.8	14.4	15579	0	2
52473	20	GF05028579S	soil	51.655	4.463	Europe	2017	2017	cropland	fITS9/ITS4	10.5	808	7	3.3	10596	0	1
52475	345	GF04020001S	soil	36.6884	119.937	Asia	2015	2015	cropland	ITS3/ITS4	13	681	7.2	5.9	59804	0	13
52476	20	GF05028626S	soil	52.417	5.442	Europe	2017	2017	cropland	fITS9/ITS4	10.1	826	7.4	9.2	7516	0	2
52484	245	GF05009798S	root	33.47	-117.03	North America	2016	2016	shrubland	5.8S_Fun/ITS4_Fun	17.6	412	6.7	3.9	17537	0	36
52503	25	GF05028379S	soil	31.85	103.56	Asia	2020	2020	forest	fITS7/ITS4_Fun	5.4	1117	5.9	14.3	26233	0	5
52504	1	GF05032119S	soil	50.4696	13.5933	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	9	630	7	4.9	7625	0	44
52513	819	GF01004971S	rhizosphere soil	36.9502	117.633	Asia	2015	2015	cropland	ITS3/ITS4	13.6	636	7.8	5	44039	0	6
52515	345	GF04019994S	soil	33.2935	115.507	Asia	2014	2014	cropland	ITS3/ITS4	15.6	849	8.1	7.2	15545	0	1
52530	489	GF03009561S	topsoil	26.65	106.63	Asia	2015	2015	cropland	ITS3/ITS4	14.7	1252	6.1	12.6	35291	0	4
52531	579	GF03002283S	soil	7.08389	38.6189	Africa	2015	2015	cropland	fITS7/ITS4	19	918	6.5	5.5	6927	0	2
52552	731	GF01011493S	soil	52.0861	5.9225	Europe	2014	2014	grassland	fITS9/ITS4	9.7	887	4.2	25.4	5299	0	1
52553	442	GF04003165S	soil	37.6167	101.2	Asia	2012	2012	grassland	gITS7/ITS4	-0.3	362	7.5	2.7	16178	0	3
52567	387	GF04008129S	root	40.6948	-96.8545	North America	2015	2015	grassland	fITS7/ITS4	11.1	709	6.3	3.3	4752	0	3
52575	20	GF05028528S	soil	51.762	4.342	Europe	2017	2017	cropland	fITS9/ITS4	10.5	812	7.2	3	4276	0	2
52578	489	GF03009602S	rhizosphere soil	27.37	114.69	Asia	2015	2015	cropland	ITS3/ITS4	19	1405	6.4	9	37851	0	4
52597	20	GF05028614S	soil	51.702	4.197	Europe	2017	2017	cropland	fITS9/ITS4	10.5	802	7.1	4.2	3546	0	16
52612	697	GF01013843S	soil	37.8833	114.683	Asia	2016	2016	cropland	ITS3/ITS4	14.4	531	8.2	5.6	24982	0	4
52616	345	GF04019998S	soil	36.9467	117.719	Asia	2015	2015	cropland	ITS3/ITS4	13.6	624	7.7	6	56075	0	16
52620	1	GF05031248S	soil	49.2149	6.03205	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	9.8	907	7.4	8.8	2948	0	1
52627	323	GF05000726S	rhizosphere soil	29.06	121.68	Asia	2016	2016	grassland	ITS3/ITS4	18	1509	NA	NA	18140	0	2
52629	1	GF05031262S	soil	50.0527	3.18944	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	10.5	636	7.4	3.1	1936	0	2
52630	245	GF05009844S	soil	34.2	-117.77	North America	2016	2016	grassland	5.8S_Fun/ITS4_Fun	15.5	582	6.4	4.5	25492	0	15
52648	243	GF05009887S	soil	49.9894	7.95019	Europe	2015	2015	cropland	fITS7/ITS4	10.5	508	7	3.2	14920	0	15
52658	489	GF03009577S	topsoil	25.7	111.31	Asia	2015	2015	cropland	ITS3/ITS4	18.9	1714	5.8	4.1	12884	0	15
52681	1	GF05031486S	soil	48.2537	15.7542	Europe	2018	2018	cropland	ITS9MUNngs/ITS4ngsUni	10.3	610	7.2	2.4	6531	0	2
52692	697	GF01013860S	soil	37.8833	114.683	Asia	2016	2016	cropland	ITS3/ITS4	14.4	531	8.2	5.6	25787	0	2
52713	819	GF01004979S	rhizosphere soil	37.7664	114.831	Asia	2015	2015	cropland	ITS3/ITS4	14.5	515	8	5.6	58331	0	134
52718	770	GF01007916S	soil	46.3833	127.183	Asia	2012	2012	cropland	ITS1/ITS4	3.7	593	6.5	4.7	19728	0	2
52739	256	GF05007279S	root + rhizosphere soil	44.19	-96.46	North America	2017	2017	cropland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	6.9	632	6.5	7.1	7944	0	4
52765	226	GF05011045S	soil	30.37	114.2	Asia	2017	2017	cropland	ITS3/ITS4	17.4	1283	6.4	13.6	35971	0	47
52766	731	GF01011551S	soil	52.0422	6.02083	Europe	2013	2013	grassland	fITS9/ITS4	9.7	854	4.3	20.6	2351	0	251
52772	250	GF05009368S	soil	45.4167	127.567	Asia	2015	2015	anthropogenic	ITS3/ITS4	3.8	551	5.7	16.4	54955	0	1
52773	1	GF05031661S	soil	45.0519	9.37903	Europe	2018	2018	grassland	ITS9MUNngs/ITS4ngsUni	14	896	7.2	7	7502	0	18
52804	20	GF05028622S	soil	52.416	5.44	Europe	2017	2017	cropland	fITS9/ITS4	10.1	826	7.2	9.8	5044	0	1
52806	312	GF05001392V	soil	-30.9	-65.01	South America	2014	2014	shrubland	ITS9MUNngs/ITS4ngsUni	NA	NA	6.4	2	7572	0	1
52821	312	GF05000295V	soil	22.16	-80.82	North America	2017	2017	woodland	ITS9MUNngs/ITS4ngsUni	NA	NA	6.9	7.3	15670	0	8
52836	819	GF01004963S	soil	37.8031	114.856	Asia	2015	2015	cropland	ITS3/ITS4	14.5	521	8.2	5.4	46332	0	11
